,0,1,2,3,4,5,function_value
5556,4.0,4.0,3.0,1.0,4.0,1.0,2.333333346612765
5557,4.0,4.0,3.0,1.0,4.0,2.0,2.680000033773051
5558,4.0,4.0,3.0,1.0,4.0,3.0,2.680000042760163
5559,4.0,4.0,3.0,1.0,4.0,4.0,2.8750000051773843
5560,4.0,4.0,3.0,2.0,1.0,1.0,2.266666653281205
5561,4.0,4.0,3.0,2.0,1.0,2.0,2.2782608786754874
5562,4.0,4.0,3.0,2.0,1.0,3.0,2.607594947699217
5563,4.0,4.0,3.0,2.0,1.0,4.0,2.833333331729365
5564,4.0,4.0,3.0,2.0,2.0,1.0,2.266666688818799
5565,4.0,4.0,3.0,2.0,2.0,2.0,2.6075949311920703
5566,4.0,4.0,3.0,2.0,2.0,3.0,2.843749996401599
5567,4.0,4.0,3.0,2.0,2.0,4.0,3.000000020173469
5568,4.0,4.0,3.0,2.0,3.0,1.0,2.2666666902091395
5569,4.0,4.0,3.0,2.0,3.0,2.0,2.7083333332473805
5570,4.0,4.0,3.0,2.0,3.0,3.0,2.9506172708906817
5571,4.0,4.0,3.0,2.0,3.0,4.0,3.111111122018706
5572,4.0,4.0,3.0,2.0,3.0,5.0,3.111111125390032
5573,4.0,4.0,3.0,2.0,4.0,2.0,2.8292682963434443
5574,4.0,4.0,3.0,2.0,4.0,3.0,3.0091743068940557
5575,4.0,4.0,3.0,2.0,4.0,4.0,3.317073169606501
5576,4.0,4.0,3.0,2.0,4.0,5.0,3.5333333523225128
5577,4.0,4.0,3.0,2.0,5.0,2.0,2.8292683117837054
5578,4.0,4.0,3.0,2.0,5.0,3.0,3.281250004036865
5579,4.0,4.0,3.0,2.0,5.0,4.0,3.4615384937420406
5580,4.0,4.0,3.0,2.0,5.0,5.0,3.533333382316845
5581,4.0,4.0,3.0,3.0,1.0,1.0,2.5853658492281197
5582,4.0,4.0,3.0,3.0,1.0,2.0,2.7499999990894666
5583,4.0,4.0,3.0,3.0,1.0,3.0,2.8714285734613068
5584,4.0,4.0,3.0,3.0,1.0,4.0,2.87142857526352
5585,4.0,4.0,3.0,3.0,2.0,1.0,2.585365867577272
5586,4.0,4.0,3.0,3.0,2.0,2.0,2.8139534899287244
5587,4.0,4.0,3.0,3.0,2.0,3.0,3.078431372691209
5588,4.0,4.0,3.0,3.0,2.0,4.0,3.3000000030168213
5589,4.0,4.0,3.0,3.0,2.0,5.0,3.5000000029406806
5590,4.0,4.0,3.0,3.0,3.0,1.0,2.5853658643351163
5591,4.0,4.0,3.0,3.0,3.0,2.0,2.9404761942869935
5592,4.0,4.0,3.0,3.0,3.0,3.0,3.295039165074262
5593,4.0,4.0,3.0,3.0,3.0,4.0,3.670103095134382
5594,4.0,4.0,3.0,3.0,3.0,5.0,3.670103104639709
5595,4.0,4.0,3.0,3.0,4.0,2.0,2.9473684234671382
5596,4.0,4.0,3.0,3.0,4.0,3.0,3.3832599126978202
5597,4.0,4.0,3.0,3.0,4.0,4.0,3.7132867144997466
5598,4.0,4.0,3.0,3.0,4.0,5.0,3.8571428707633286
5599,4.0,4.0,3.0,3.0,5.0,1.0,2.6000000004552835
5600,4.0,4.0,3.0,3.0,5.0,3.0,3.3846153878831435
5601,4.0,4.0,3.0,3.0,5.0,4.0,3.750000004042053
5602,4.0,4.0,3.0,3.0,5.0,5.0,3.8571428760877366
5603,4.0,4.0,3.0,4.0,1.0,1.0,2.5853658787661087
5604,4.0,4.0,3.0,4.0,1.0,2.0,2.7500000055835545
5605,4.0,4.0,3.0,4.0,1.0,3.0,2.9130434764835473
5606,4.0,4.0,3.0,4.0,1.0,4.0,2.9250000004308223
5607,4.0,4.0,3.0,4.0,1.0,5.0,2.92500002613855
5608,4.0,4.0,3.0,4.0,2.0,1.0,2.6000000070070213
5609,4.0,4.0,3.0,4.0,2.0,2.0,3.0000000041396633
5610,4.0,4.0,3.0,4.0,2.0,3.0,3.235849058626837
5611,4.0,4.0,3.0,4.0,2.0,4.0,3.5000000001418416
5612,4.0,4.0,3.0,4.0,2.0,5.0,3.500000004274897
5613,4.0,4.0,3.0,4.0,3.0,1.0,2.599999981770048
5614,4.0,4.0,3.0,4.0,3.0,2.0,3.0571428595288306
5615,4.0,4.0,3.0,4.0,3.0,3.0,3.403141361820992
5616,4.0,4.0,3.0,4.0,3.0,4.0,3.773170716271302
5617,4.0,4.0,3.0,4.0,3.0,5.0,3.8947368483251164
5618,4.0,4.0,3.0,4.0,4.0,1.0,3.05000000632878
5619,4.0,4.0,3.0,4.0,4.0,2.0,3.2500000204724193
5620,4.0,4.0,3.0,4.0,4.0,3.0,3.546195652789722
5621,4.0,4.0,3.0,4.0,4.0,4.0,3.8970814134740768
5622,4.0,4.0,3.0,4.0,4.0,5.0,4.000000001928508
5623,4.0,4.0,3.0,4.0,5.0,2.0,3.250000019168014
5624,4.0,4.0,3.0,4.0,5.0,3.0,3.64583334259627
5625,4.0,4.0,3.0,4.0,5.0,4.0,3.8970814153822206
5626,4.0,4.0,3.0,4.0,5.0,5.0,4.079365081569746
5627,4.0,4.0,3.0,5.0,1.0,1.0,2.6666666460709036
5628,4.0,4.0,3.0,5.0,1.0,2.0,2.88135596735248
5629,4.0,4.0,3.0,5.0,1.0,3.0,2.9999999926418597
5630,4.0,4.0,3.0,5.0,1.0,4.0,3.178571428646695
5631,4.0,4.0,3.0,5.0,1.0,5.0,3.250000003152846
5632,4.0,4.0,3.0,5.0,2.0,1.0,2.999999647791289
5633,4.0,4.0,3.0,5.0,2.0,2.0,3.2258064743363835
5634,4.0,4.0,3.0,5.0,2.0,3.0,3.235849060288538
5635,4.0,4.0,3.0,5.0,2.0,4.0,3.5000000247760057
5636,4.0,4.0,3.0,5.0,2.0,5.0,3.6666666746959935
5637,4.0,4.0,3.0,5.0,3.0,2.0,3.2499999998400644
5638,4.0,4.0,3.0,5.0,3.0,3.0,3.450000002068171
5639,4.0,4.0,3.0,5.0,3.0,4.0,3.773170814849853
5640,4.0,4.0,3.0,5.0,3.0,5.0,3.9285714362028483
5641,4.0,4.0,3.0,5.0,4.0,2.0,3.249999993642026
5642,4.0,4.0,3.0,5.0,4.0,3.0,3.58333333506764
5643,4.0,4.0,3.0,5.0,4.0,4.0,3.9658119483796805
5644,4.0,4.0,3.0,5.0,4.0,5.0,4.014084508663615
5645,4.0,4.0,3.0,5.0,5.0,2.0,3.2499999742130083
5646,4.0,4.0,3.0,5.0,5.0,3.0,3.7037037061752507
5647,4.0,4.0,3.0,5.0,5.0,4.0,3.965811995296782
5648,4.0,4.0,3.0,5.0,5.0,5.0,4.158273382521871
5649,4.0,4.0,4.0,1.0,1.0,1.0,1.8749999943824407
5650,4.0,4.0,4.0,1.0,1.0,2.0,2.1250000061907057
5651,4.0,4.0,4.0,1.0,2.0,2.0,2.125000015984853
5652,4.0,4.0,4.0,1.0,2.0,3.0,2.6075949280197355
5653,4.0,4.0,4.0,1.0,3.0,1.0,1.9459459685007316
5654,4.0,4.0,4.0,1.0,3.0,3.0,2.8000000145510766
5655,4.0,4.0,4.0,1.0,3.0,4.0,3.0000000210607842
5656,4.0,4.0,4.0,1.0,4.0,2.0,2.829268302013815
5657,4.0,4.0,4.0,1.0,4.0,3.0,2.8292683096192013
5658,4.0,4.0,4.0,1.0,4.0,4.0,3.0000000193942897
5659,4.0,4.0,4.0,2.0,1.0,2.0,2.6075949385208825
5660,4.0,4.0,4.0,2.0,1.0,3.0,2.607594949640332
5661,4.0,4.0,4.0,2.0,2.0,1.0,2.266666713278147
5662,4.0,4.0,4.0,2.0,2.0,2.0,2.607594937403618
5663,4.0,4.0,4.0,2.0,2.0,3.0,3.0909091111554785
5664,4.0,4.0,4.0,2.0,2.0,4.0,3.0909091170393617
5665,4.0,4.0,4.0,2.0,2.0,5.0,3.0909091130935717
5666,4.0,4.0,4.0,2.0,3.0,1.0,2.2666666962025657
5667,4.0,4.0,4.0,2.0,3.0,2.0,2.8292683002506234
5668,4.0,4.0,4.0,2.0,3.0,3.0,3.2222222258834283
5669,4.0,4.0,4.0,2.0,3.0,4.0,3.400000014259674
5670,4.0,4.0,4.0,2.0,3.0,5.0,3.53333337056875
5671,4.0,4.0,4.0,2.0,4.0,2.0,2.829268300139679
5672,4.0,4.0,4.0,2.0,4.0,3.0,3.2419354728985508
5673,4.0,4.0,4.0,2.0,4.0,4.0,3.4827586235964434
5674,4.0,4.0,4.0,2.0,5.0,3.0,3.281250010083625
5675,4.0,4.0,4.0,2.0,5.0,4.0,3.500000016420663
5676,4.0,4.0,4.0,2.0,5.0,5.0,3.533333377650733
5677,4.0,4.0,4.0,3.0,1.0,1.0,2.7291665269506034
5678,4.0,4.0,4.0,3.0,1.0,2.0,2.750000005067797
5679,4.0,4.0,4.0,3.0,1.0,3.0,2.881355936462075
5680,4.0,4.0,4.0,3.0,1.0,4.0,3.3678160810783884
5681,4.0,4.0,4.0,3.0,2.0,2.0,3.071428570262548
5682,4.0,4.0,4.0,3.0,2.0,3.0,3.2972973122431615
5683,4.0,4.0,4.0,3.0,2.0,4.0,3.38461538665749
5684,4.0,4.0,4.0,3.0,2.0,5.0,3.7500000329908274
5685,4.0,4.0,4.0,3.0,3.0,2.0,3.0999999936682827
5686,4.0,4.0,4.0,3.0,3.0,3.0,3.531343284230024
5687,4.0,4.0,4.0,3.0,3.0,4.0,3.8203592829879556
5688,4.0,4.0,4.0,3.0,3.0,5.0,3.820359287334766
5689,4.0,4.0,4.0,3.0,4.0,1.0,2.7291665937971916
5690,4.0,4.0,4.0,3.0,4.0,2.0,3.1212121440782905
5691,4.0,4.0,4.0,3.0,4.0,3.0,3.612318833810952
5692,4.0,4.0,4.0,3.0,4.0,4.0,3.9514018621487454
5693,4.0,4.0,4.0,3.0,4.0,5.0,4.1081081064878955
5694,4.0,4.0,4.0,3.0,5.0,3.0,3.6123189128678956
5695,4.0,4.0,4.0,3.0,5.0,4.0,3.9615384499798005
5696,4.0,4.0,4.0,3.0,5.0,5.0,4.117647062207716
5697,4.0,4.0,4.0,4.0,1.0,1.0,2.729166545418088
5698,4.0,4.0,4.0,4.0,1.0,2.0,2.8813559316732507
5699,4.0,4.0,4.0,4.0,1.0,3.0,2.916666667542493
5700,4.0,4.0,4.0,4.0,1.0,4.0,3.3678160963221306
5701,4.0,4.0,4.0,4.0,1.0,5.0,3.367816094602
5702,4.0,4.0,4.0,4.0,2.0,2.0,3.1923077081866276
5703,4.0,4.0,4.0,4.0,2.0,3.0,3.474358965272338
5704,4.0,4.0,4.0,4.0,2.0,4.0,3.6415094352165966
5705,4.0,4.0,4.0,4.0,2.0,5.0,3.888888916790306
5706,4.0,4.0,4.0,4.0,3.0,1.0,2.729166554576835
5707,4.0,4.0,4.0,4.0,3.0,2.0,3.3863636283109404
5708,4.0,4.0,4.0,4.0,3.0,3.0,3.767891683360502
5709,4.0,4.0,4.0,4.0,3.0,4.0,3.9690594063958136
5710,4.0,4.0,4.0,4.0,3.0,5.0,4.1609195208731276
5711,4.0,4.0,4.0,4.0,4.0,1.0,3.049999988731679
5712,4.0,4.0,4.0,4.0,4.0,2.0,3.3863636508824744
5713,4.0,4.0,4.0,4.0,4.0,3.0,3.8703403541499384
5714,4.0,4.0,4.0,4.0,4.0,4.0,4.082450483805649
5715,4.0,4.0,4.0,4.0,4.0,5.0,4.219008265356044
5716,4.0,4.0,4.0,4.0,5.0,3.0,3.870340389361058
5717,4.0,4.0,4.0,4.0,5.0,4.0,4.104134763152906
5718,4.0,4.0,4.0,4.0,5.0,5.0,4.283636364494377
5719,4.0,4.0,4.0,5.0,1.0,2.0,2.881355967770782
5720,4.0,4.0,4.0,5.0,1.0,3.0,3.000000028400627
5721,4.0,4.0,4.0,5.0,1.0,4.0,3.3678161056916682
5722,4.0,4.0,4.0,5.0,1.0,5.0,3.4285714499606845
5723,4.0,4.0,4.0,5.0,2.0,2.0,3.285714191284487
5724,4.0,4.0,4.0,5.0,2.0,3.0,3.4743589852694208
5725,4.0,4.0,4.0,5.0,2.0,4.0,3.7333333361564054
5726,4.0,4.0,4.0,5.0,2.0,5.0,3.8888889078174733
5727,4.0,4.0,4.0,5.0,3.0,2.0,3.5238095152516613
5728,4.0,4.0,4.0,5.0,3.0,3.0,3.80769231006752
5729,4.0,4.0,4.0,5.0,3.0,4.0,4.000000001179935
5730,4.0,4.0,4.0,5.0,3.0,5.0,4.160919558907016
5731,4.0,4.0,4.0,5.0,4.0,2.0,3.523809483293802
5732,4.0,4.0,4.0,5.0,4.0,3.0,3.9690721629685446
5733,4.0,4.0,4.0,5.0,4.0,4.0,4.134952767013816
5734,4.0,4.0,4.0,5.0,4.0,5.0,4.332361516825093
5735,4.0,4.0,4.0,5.0,5.0,1.0,3.8333334554534826
5736,4.0,4.0,4.0,5.0,5.0,2.0,3.969072187115024
5737,4.0,4.0,4.0,5.0,5.0,3.0,3.9690721737618646
5738,4.0,4.0,4.0,5.0,5.0,4.0,4.187279152496897
5739,4.0,4.0,4.0,5.0,5.0,5.0,4.469845722868183
5740,4.0,4.0,5.0,1.0,2.0,3.0,3.0000000615617157
5741,4.0,4.0,5.0,1.0,4.0,4.0,3.0000000780554625
5742,4.0,4.0,5.0,1.0,5.0,4.0,3.666666777733749
5743,4.0,4.0,5.0,2.0,1.0,1.0,2.4999999782111066
5744,4.0,4.0,5.0,2.0,1.0,3.0,3.0000000876087043
5745,4.0,4.0,5.0,2.0,2.0,3.0,3.0909090996989828
5746,4.0,4.0,5.0,2.0,4.0,3.0,3.2500000123592847
5747,4.0,4.0,5.0,2.0,4.0,4.0,3.78048782125061
5748,4.0,4.0,5.0,2.0,5.0,3.0,3.281250016838396
5749,4.0,4.0,5.0,2.0,5.0,4.0,3.8750000392156374
5750,4.0,4.0,5.0,3.0,1.0,2.0,2.881355942125517
5751,4.0,4.0,5.0,3.0,1.0,3.0,3.263157909039682
5752,4.0,4.0,5.0,3.0,2.0,2.0,3.3181817358382117
5753,4.0,4.0,5.0,3.0,2.0,3.0,3.4999999988944093
5754,4.0,4.0,5.0,3.0,2.0,4.0,3.5789473865548587
5755,4.0,4.0,5.0,3.0,2.0,5.0,3.8000000095468107
5756,4.0,4.0,5.0,3.0,3.0,1.0,3.230769255678797
5757,4.0,4.0,5.0,3.0,3.0,2.0,3.318181701610326
5758,4.0,4.0,5.0,3.0,3.0,3.0,3.8260869592342903
5759,4.0,4.0,5.0,3.0,3.0,4.0,3.9565217429523196
5760,4.0,4.0,5.0,3.0,3.0,5.0,4.229166665477996
5761,4.0,4.0,5.0,3.0,4.0,2.0,3.3181816567859252
5762,4.0,4.0,5.0,3.0,4.0,3.0,3.882352943156567
5763,4.0,4.0,5.0,3.0,4.0,4.0,4.011363627752897
5764,4.0,4.0,5.0,3.0,4.0,5.0,4.2291666700393336
5765,4.0,4.0,5.0,3.0,5.0,3.0,3.8823529525933047
5766,4.0,4.0,5.0,3.0,5.0,4.0,4.011363667390048
5767,4.0,4.0,5.0,3.0,5.0,5.0,4.345454538803679
5768,4.0,4.0,5.0,4.0,1.0,3.0,3.263157916987072
5769,4.0,4.0,5.0,4.0,1.0,4.0,3.367816170681325
5770,4.0,4.0,5.0,4.0,1.0,5.0,3.4285714670548333
5771,4.0,4.0,5.0,4.0,2.0,3.0,3.5000000072358795
5772,4.0,4.0,5.0,4.0,2.0,4.0,3.857142859247689
5773,4.0,4.0,5.0,4.0,2.0,5.0,4.0000000236390445
5774,4.0,4.0,5.0,4.0,3.0,2.0,3.5000000230407418
5775,4.0,4.0,5.0,4.0,3.0,3.0,3.858695653794493
5776,4.0,4.0,5.0,4.0,3.0,4.0,4.08187134612937
5777,4.0,4.0,5.0,4.0,3.0,5.0,4.229166672844314
5778,4.0,4.0,5.0,4.0,4.0,2.0,3.500000044118643
5779,4.0,4.0,5.0,4.0,4.0,3.0,3.9832402216559535
5780,4.0,4.0,5.0,4.0,4.0,4.0,4.153182308953096
5781,4.0,4.0,5.0,4.0,4.0,5.0,4.430555556932983
5782,4.0,4.0,5.0,4.0,5.0,2.0,3.888888881201267
5783,4.0,4.0,5.0,4.0,5.0,3.0,3.9832402505081403
5784,4.0,4.0,5.0,4.0,5.0,4.0,4.189973616711756
5785,4.0,4.0,5.0,4.0,5.0,5.0,4.4397905770257715
5786,4.0,4.0,5.0,5.0,1.0,4.0,3.4285714569112886
5787,4.0,4.0,5.0,5.0,1.0,5.0,3.4285714613066953
5788,4.0,4.0,5.0,5.0,2.0,1.0,2.999999580172044
5789,4.0,4.0,5.0,5.0,2.0,3.0,3.750000022949322
5790,4.0,4.0,5.0,5.0,2.0,4.0,3.9615384647408005
5791,4.0,4.0,5.0,5.0,2.0,5.0,4.000000035803618
5792,4.0,4.0,5.0,5.0,3.0,2.0,3.7500000618541542
5793,4.0,4.0,5.0,5.0,3.0,3.0,3.9821428456516905
5794,4.0,4.0,5.0,5.0,3.0,4.0,4.142857144537061
5795,4.0,4.0,5.0,5.0,3.0,5.0,4.229166675344244
5796,4.0,4.0,5.0,5.0,4.0,2.0,4.000000067479724
5797,4.0,4.0,5.0,5.0,4.0,3.0,4.101851845108862
5798,4.0,4.0,5.0,5.0,4.0,4.0,4.29005524935787
5799,4.0,4.0,5.0,5.0,4.0,5.0,4.590717300693433
5800,4.0,4.0,5.0,5.0,5.0,3.0,4.205128185810968
5801,4.0,4.0,5.0,5.0,5.0,4.0,4.407310705725353
5802,4.0,4.0,5.0,5.0,5.0,5.0,4.600570613981655
5803,4.0,5.0,1.0,1.0,1.0,1.0,1.416666674653773
5804,4.0,5.0,1.0,1.0,1.0,2.0,1.735955019564305
5805,4.0,5.0,1.0,1.0,1.0,3.0,1.7580644939536976
5806,4.0,5.0,1.0,1.0,2.0,1.0,1.4999999252441276
5807,4.0,5.0,1.0,1.0,2.0,2.0,1.7359550332953515
5808,4.0,5.0,1.0,1.0,2.0,3.0,2.000000003492948
5809,4.0,5.0,1.0,1.0,3.0,1.0,1.4999999530766315
5810,4.0,5.0,1.0,1.0,3.0,3.0,2.199999975728688
5811,4.0,5.0,1.0,1.0,4.0,2.0,2.1999999397621646
5812,4.0,5.0,1.0,1.0,4.0,3.0,2.199999978841252
5813,4.0,5.0,1.0,1.0,5.0,1.0,1.9999988390026295
5814,4.0,5.0,1.0,1.0,5.0,3.0,2.200000027792395
5815,4.0,5.0,1.0,2.0,1.0,1.0,1.5128204790112287
5816,4.0,5.0,1.0,2.0,1.0,2.0,1.9333333832608257
5817,4.0,5.0,1.0,2.0,1.0,3.0,1.9999999941415076
5818,4.0,5.0,1.0,2.0,2.0,1.0,1.7499999833573374
5819,4.0,5.0,1.0,2.0,3.0,1.0,1.9999990309837907
5820,4.0,5.0,1.0,2.0,3.0,2.0,2.2413792766900293
5821,4.0,5.0,1.0,2.0,3.0,3.0,2.2413792745814463
5822,4.0,5.0,1.0,2.0,4.0,3.0,2.3125000321688676
5823,4.0,5.0,1.0,2.0,5.0,1.0,1.9999988110812266
5824,4.0,5.0,1.0,2.0,5.0,3.0,2.3125000903375663
5825,4.0,5.0,1.0,3.0,1.0,1.0,1.5128205165784538
5826,4.0,5.0,1.0,3.0,1.0,2.0,1.9333333803036201
5827,4.0,5.0,1.0,3.0,1.0,3.0,2.000000011927039
5828,4.0,5.0,1.0,3.0,2.0,3.0,2.375000004222809
5829,4.0,5.0,1.0,3.0,3.0,1.0,2.0000001612370757
5830,4.0,5.0,1.0,3.0,3.0,2.0,2.333333280572334
5831,4.0,5.0,1.0,3.0,3.0,3.0,2.6190476468314148
5832,4.0,5.0,1.0,3.0,3.0,4.0,2.6190476481391243
5833,4.0,5.0,1.0,3.0,3.0,5.0,2.8285714434001736
5834,4.0,5.0,1.0,3.0,4.0,2.0,2.4999997967314918
5835,4.0,5.0,1.0,3.0,4.0,3.0,2.828571332491598
5836,4.0,5.0,1.0,3.0,4.0,4.0,2.828571395373474
5837,4.0,5.0,1.0,3.0,5.0,5.0,2.8285714752438706
5838,4.0,5.0,1.0,4.0,1.0,1.0,1.512820543905392
5839,4.0,5.0,1.0,4.0,1.0,2.0,2.000000023204487
5840,4.0,5.0,1.0,4.0,1.0,3.0,2.030303037225042
5841,4.0,5.0,1.0,4.0,1.0,4.0,2.333333320909688
5842,4.0,5.0,1.0,4.0,1.0,5.0,2.53191503471532
5843,4.0,5.0,1.0,4.0,2.0,1.0,2.0000004817625667
5844,4.0,5.0,1.0,4.0,2.0,2.0,2.184210627516786
5845,4.0,5.0,1.0,4.0,2.0,3.0,2.5319148712814066
5846,4.0,5.0,1.0,4.0,3.0,1.0,2.0361444944563885
5847,4.0,5.0,1.0,4.0,3.0,3.0,2.828571412180873
5848,4.0,5.0,1.0,4.0,3.0,4.0,2.8285714260320938
5849,4.0,5.0,1.0,4.0,3.0,5.0,2.828571415991741
5850,4.0,5.0,1.0,4.0,4.0,3.0,2.8285714002973235
5851,4.0,5.0,1.0,4.0,4.0,4.0,2.8285714437553233
5852,4.0,5.0,1.0,4.0,4.0,5.0,2.8285715436676675
5853,4.0,5.0,1.0,4.0,5.0,1.0,2.500000089955786
5854,4.0,5.0,1.0,4.0,5.0,2.0,2.4999998249173467
5855,4.0,5.0,1.0,4.0,5.0,3.0,3.00000004472092
5856,4.0,5.0,1.0,4.0,5.0,4.0,3.3750001324005527
5857,4.0,5.0,1.0,4.0,5.0,5.0,3.3750001305050064
5858,4.0,5.0,1.0,5.0,1.0,1.0,1.7272727235987748
5859,4.0,5.0,1.0,5.0,1.0,3.0,2.5319148616365657
5860,4.0,5.0,1.0,5.0,2.0,1.0,2.036145692258563
5861,4.0,5.0,1.0,5.0,2.0,3.0,2.531914799669744
5862,4.0,5.0,1.0,5.0,3.0,5.0,2.8285713008331483
5863,4.0,5.0,1.0,5.0,4.0,1.0,2.9999996755648577
5864,4.0,5.0,1.0,5.0,4.0,2.0,2.999999968800713
5865,4.0,5.0,1.0,5.0,4.0,3.0,3.0000001168683625
5866,4.0,5.0,1.0,5.0,4.0,4.0,3.0000001331341664
5867,4.0,5.0,1.0,5.0,4.0,5.0,3.461538499984241
5868,4.0,5.0,1.0,5.0,5.0,3.0,3.0000000772254305
5869,4.0,5.0,1.0,5.0,5.0,4.0,3.375000115918166
5870,4.0,5.0,1.0,5.0,5.0,5.0,3.461538470498489
5871,4.0,5.0,2.0,1.0,1.0,1.0,1.5517241494355198
5872,4.0,5.0,2.0,1.0,1.0,3.0,2.333333370459352
5873,4.0,5.0,2.0,1.0,2.0,1.0,1.9459459489934394
5874,4.0,5.0,2.0,1.0,2.0,2.0,2.0476190460335544
5875,4.0,5.0,2.0,1.0,2.0,3.0,2.333333377321338
5876,4.0,5.0,2.0,1.0,2.0,4.0,2.6410256766537845
5877,4.0,5.0,2.0,1.0,3.0,1.0,1.999999969011287
5878,4.0,5.0,2.0,1.0,3.0,2.0,2.1333333437911444
5879,4.0,5.0,2.0,1.0,3.0,3.0,2.641025650338191
5880,4.0,5.0,2.0,1.0,3.0,5.0,3.000000064267044
5881,4.0,5.0,2.0,1.0,4.0,1.0,2.3333330517424056
5882,4.0,5.0,2.0,1.0,4.0,2.0,2.6666666389015945
5883,4.0,5.0,2.0,1.0,4.0,3.0,2.666666673641774
5884,4.0,5.0,2.0,1.0,5.0,1.0,2.33333316058244
5885,4.0,5.0,2.0,1.0,5.0,3.0,2.6666667030427527
5886,4.0,5.0,2.0,2.0,1.0,1.0,2.049999988190357
5887,4.0,5.0,2.0,2.0,1.0,2.0,2.278260889022835
5888,4.0,5.0,2.0,2.0,1.0,3.0,2.6399999903164217
5889,4.0,5.0,2.0,2.0,2.0,1.0,2.0500000081339835
5890,4.0,5.0,2.0,2.0,2.0,2.0,2.3181818244191748
5891,4.0,5.0,2.0,2.0,2.0,3.0,2.641025623159317
5892,4.0,5.0,2.0,2.0,2.0,4.0,3.000000017360855
5893,4.0,5.0,2.0,2.0,3.0,1.0,2.075268911481418
5894,4.0,5.0,2.0,2.0,3.0,2.0,2.3908046188587044
5895,4.0,5.0,2.0,2.0,3.0,3.0,2.641025651543505
5896,4.0,5.0,2.0,2.0,3.0,4.0,3.000000024536208
5897,4.0,5.0,2.0,2.0,4.0,2.0,2.666666656355713
5898,4.0,5.0,2.0,2.0,4.0,3.0,2.7333333371648574
5899,4.0,5.0,2.0,2.0,4.0,4.0,3.0000000279007173
5900,4.0,5.0,2.0,2.0,5.0,1.0,2.333333288617118
5901,4.0,5.0,2.0,2.0,5.0,2.0,2.6666667338952745
5902,4.0,5.0,2.0,2.0,5.0,3.0,2.7333333514847418
5903,4.0,5.0,2.0,2.0,5.0,5.0,3.5000001039455477
5904,4.0,5.0,2.0,3.0,1.0,2.0,2.40740741179097
5905,4.0,5.0,2.0,3.0,1.0,3.0,2.6400000109088815
5906,4.0,5.0,2.0,3.0,2.0,1.0,2.4000000464028095
5907,4.0,5.0,2.0,3.0,2.0,2.0,2.500000014312786
5908,4.0,5.0,2.0,3.0,2.0,3.0,2.8064516326941704
5909,4.0,5.0,2.0,3.0,2.0,4.0,3.2187499753724613
5910,4.0,5.0,2.0,3.0,3.0,1.0,2.4000000406997675
5911,4.0,5.0,2.0,3.0,3.0,2.0,2.666666668996167
5912,4.0,5.0,2.0,3.0,3.0,3.0,3.0322580673526716
5913,4.0,5.0,2.0,3.0,3.0,4.0,3.2372881308839254
5914,4.0,5.0,2.0,3.0,3.0,5.0,3.4666666652300413
5915,4.0,5.0,2.0,3.0,4.0,2.0,2.8125000206864126
5916,4.0,5.0,2.0,3.0,4.0,3.0,3.100000009963967
5917,4.0,5.0,2.0,3.0,4.0,4.0,3.24242425610013
5918,4.0,5.0,2.0,3.0,5.0,2.0,3.049999958522173
5919,4.0,5.0,2.0,3.0,5.0,3.0,3.1000000431844925
5920,4.0,5.0,2.0,3.0,5.0,4.0,3.242424256680558
5921,4.0,5.0,2.0,4.0,1.0,1.0,2.578947378801321
5922,4.0,5.0,2.0,4.0,1.0,2.0,2.578947374690767
5923,4.0,5.0,2.0,4.0,1.0,3.0,2.6400000226338456
5924,4.0,5.0,2.0,4.0,1.0,4.0,2.6400000330058284
5925,4.0,5.0,2.0,4.0,1.0,5.0,2.6400000342989447
5926,4.0,5.0,2.0,4.0,2.0,1.0,2.599999919549636
5927,4.0,5.0,2.0,4.0,2.0,2.0,2.636363630499903
5928,4.0,5.0,2.0,4.0,2.0,3.0,2.9591836941544885
5929,4.0,5.0,2.0,4.0,2.0,4.0,3.21875001651851
5930,4.0,5.0,2.0,4.0,3.0,1.0,2.5999999134604805
5931,4.0,5.0,2.0,4.0,3.0,2.0,2.750000003580376
5932,4.0,5.0,2.0,4.0,3.0,3.0,3.0416666687912155
5933,4.0,5.0,2.0,4.0,3.0,4.0,3.2372881425300055
5934,4.0,5.0,2.0,4.0,3.0,5.0,3.4666666855697037
5935,4.0,5.0,2.0,4.0,4.0,2.0,3.000000010432705
5936,4.0,5.0,2.0,4.0,4.0,3.0,3.1000000095211866
5937,4.0,5.0,2.0,4.0,4.0,4.0,3.5750000030709046
5938,4.0,5.0,2.0,4.0,4.0,5.0,3.7777777845643916
5939,4.0,5.0,2.0,4.0,5.0,3.0,3.294117661694158
5940,4.0,5.0,2.0,4.0,5.0,4.0,3.642857148644254
5941,4.0,5.0,2.0,4.0,5.0,5.0,4.171641781166138
5942,4.0,5.0,2.0,5.0,1.0,2.0,2.732673352904553
5943,4.0,5.0,2.0,5.0,1.0,3.0,2.7326732625318333
5944,4.0,5.0,2.0,5.0,1.0,5.0,3.0000000287392248
5945,4.0,5.0,2.0,5.0,2.0,1.0,2.732673220809326
5946,4.0,5.0,2.0,5.0,2.0,2.0,2.732673311299125
5947,4.0,5.0,2.0,5.0,2.0,3.0,2.9591836889489054
5948,4.0,5.0,2.0,5.0,2.0,4.0,3.2187500444592514
