function,N,t,mse_lin,mse_cv,lambda,mse_nn,hp_nn,mse_gbm,hp_gbm
leontief,200,4,0.011920994612557367,0.0021611648608356295,0.0625,0.007913651820014946,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.004266010412156058,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,200,5,0.010707215345183357,0.0016507943983596627,0.0625,0.0049740395623568264,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0014573106936086155,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,200,6,0.0070471268534131135,0.003583841971404114,0.0,0.006613004541327731,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.002761958805067411,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,200,7,0.008081785708373129,0.0017807950770556595,0.0,0.004369072442932233,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0025243398137428947,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,200,8,0.005727281798422247,0.005727281798422247,inf,0.008083609103770421,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.001, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0036902454296312316,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,200,9,0.013706411663086473,0.0027382632826949255,0.25,0.008148915241630974,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0024839825139113068,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,200,10,0.007650240726887565,0.004339208657519129,2.0,0.005539225466886535,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.009259486462448837,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,200,11,0.005454854289733218,0.00411881964603253,4.0,0.0044677289114129215,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.005364454632631572,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,200,12,0.011981175142561456,0.00675728223476583,2.0,0.006206696473377143,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.002990762227136459,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,200,13,0.008681258838415074,0.0031016259421647856,0.0,0.012160777439273072,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.001, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.002937896174937918,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,200,14,0.007431854255867318,0.0029502230182365187,0.0,0.005054893805551385,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0025742618553630807,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,250,0,0.011123826263286528,0.002321451613158315,0.0,0.005499529622003284,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.003040541120874925,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,250,1,0.01315836346531454,0.00429459080036881,0.5,0.007595621384280839,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0038652030217037146,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,250,2,0.010804624873210308,0.001861969123337139,0.0,0.0066910448369511925,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0024981743941552416,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,250,3,0.008364286750114767,0.0035126303925447104,2.0,0.003774016456312996,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0038214862845850506,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,250,4,0.012550081858795971,0.0028973592650630275,0.0,0.006285513079351633,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0024893779844150253,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,250,5,0.009581144672729252,0.0011717299372108767,0.25,0.003964194002210887,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0031860255620006816,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,250,6,0.007447809030459753,0.007447809030459753,inf,0.005750503929701319,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0034114764967439217,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,250,7,0.007540816760709037,0.006226787483524783,4.0,0.004882666965876937,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.004257298920560122,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,250,8,0.005340930180274349,0.0015118288129602167,0.0625,0.0030902244179137027,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.001093351419103005,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,250,9,0.013486893638329691,0.0031591514993100232,0.0,0.007899341523738324,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.004559343114406596,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,250,10,0.007012282330322965,0.0035130853733546723,1.0,0.005155545338601383,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.002515374298064498,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,250,11,0.005332898890517659,0.0031651242930160494,2.0,0.004050230708267513,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.004533444885347454,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,250,12,0.012122602209041154,0.004835248186376764,1.0,0.006642640182043893,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0035358465868829303,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,250,13,0.007396895049047994,0.005478982135600691,4.0,0.005725859620228326,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.003102304852733095,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,250,14,0.007542136648234926,0.004353704905042008,2.0,0.0060264800463713545,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.004359276142179599,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,300,0,0.010938490272769823,0.0016504289379442188,0.0,0.005808529364865738,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0021916741427641094,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,300,1,0.012044099862905461,0.001491329727050384,0.0,0.006968752330645318,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0018160213318613456,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,300,2,0.011025038589926834,0.0019836731388022093,0.0,0.005883704797082534,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0025199211122509616,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,300,3,0.008077038630512191,0.0028821777512500705,0.0,0.004996373872561192,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.00292935632974579,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,300,4,0.012059214226364889,0.0027372894015025096,0.0,0.004619142124785178,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0037821205919359524,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,300,5,0.009795578483590084,0.0015162565090627756,0.0,0.006422343095526549,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.002573282643940879,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,300,6,0.00630171396900555,0.001905371405639064,0.5,0.004345581195572717,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.001751698556218818,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,300,7,0.007458431767656729,0.002622474924613643,0.0,0.0052970778326836875,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0019553082508844007,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,300,8,0.006159620022994492,0.006159620022994492,inf,0.004233570359638832,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0018452966355113542,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,300,9,0.013160233594670279,0.0012434142670626992,0.0,0.007767936811408286,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.002044842904884474,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,300,10,0.006803797911896304,0.0011785803071262138,0.0078125,0.006054767237022477,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0010919538944835602,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,300,11,0.004691515387113498,0.004300780454409418,16.0,0.0035618846176971235,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0020054200614079963,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,300,12,0.011478193322941024,0.0019949537506501382,0.0,0.006421193900925748,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.006839666921619695,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,300,13,0.006658755930561163,0.0024607761722534043,0.5,0.004815954894882749,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.003242627204293338,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,300,14,0.007328933089673922,0.0025374108570369656,1.0,0.005371562192578788,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.002177347598656254,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,350,0,0.011910699198440924,0.00648616779464674,2.0,0.006205145591201947,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.005500818590349887,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,350,1,0.012053417614875767,0.002399398023052969,0.125,0.005527785768619218,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.002709450612884335,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,350,2,0.010218955725671143,0.001019403548733371,0.0,0.0056782734771595065,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.001928623666738634,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,350,3,0.008365228701811233,0.0038958164676185358,0.0,0.006334233517124234,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.003964824174882914,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,350,4,0.012112330320936528,0.001963964021798798,0.0,0.006617662846179751,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0029838795239487854,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,350,5,0.009460119675577423,0.0016537401227101156,0.0,0.006519009726170013,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.002460347693564952,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,350,6,0.007237044436992346,0.0025944470373213437,1.0,0.004888144233124774,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0014412462404774563,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,350,7,0.007475798629474566,0.0029749899836252532,0.5,0.007724859147149309,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.001, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.002498331833310489,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,350,8,0.005365961123303948,0.001613980576891733,0.0,0.004292223163202201,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0015077396004447997,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,350,9,0.013870942282749519,0.0010293455118669042,0.0,0.008778569566675925,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.002642638838157855,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,350,10,0.007005055621991619,0.003043154529500171,0.125,0.005349469506928674,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0029280818978103494,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,350,11,0.005038476587452686,0.0012627772698587374,0.25,0.003533265303944583,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0010155694016782334,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,350,12,0.011095793222407346,0.0011237172838849552,0.0,0.0061917575453022825,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0018833203643606258,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,350,13,0.007134487795396054,0.004710504187813698,0.5,0.005692972086500032,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.005224640800113526,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,350,14,0.008268635794739902,0.0029042009411044856,0.0,0.006201721100337426,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.002644842405846315,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,400,0,0.010888177487594835,0.0013117440942019792,0.03125,0.005868265360342719,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0018326864772658512,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,400,1,0.012370403261021727,0.001796413974497329,0.0,0.0055612382097585435,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0025260469466807335,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,400,2,0.01082368692156452,0.0006554064606579723,0.125,0.006329530152958948,"{'activation': 'elu', 'depth': 2, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0012822394783393997,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,400,3,0.007845432875474642,0.0027491510242567407,0.25,0.005156662199835072,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0038330854768100935,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,400,4,0.012026822202264904,0.0021068976538098205,0.25,0.0059137056482964625,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0020869405302572593,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,400,5,0.009462332800296852,0.0018288043921843317,0.0,0.00441170752220043,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.0016393219180337983,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
leontief,400,6,0.006427286674084284,0.0012998005812681795,0.0,0.004746827247740774,"{'activation': 'elu', 'depth': 1, 'hidden': 32, 'lr': 0.01, 'max_epochs': 300, 'patience': 40, 'weight_decay': 0.0001}",0.001317971966540398,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'patience': 40, 'reg_lambda': 1.0, 'subsample': 1.0}"
